fetched_at,ticker,exchange,company_name,short_name,country,tier,currency,price,prev_close,change_pct,market_cap,confidence
2026-02-26T02:50:30Z,2018.HK,HKEX,AAC Technologies,AAC Technologies,China,direct,HKD,38.119998931884766,38.58000183105469,-1.192335089003666,43562504357.66678,confirmed
2026-02-26T02:50:30Z,AMS.SW,SIX Swiss Exchange,ams OSRAM,ams OSRAM,Austria,direct,CHF,8.609999656677246,8.729999542236328,-1.3745692079193643,857330263.2740536,confirmed
2026-02-26T02:50:30Z,ATS.VI,Vienna Stock Exchange,AT&S,AT&S,Austria,direct,EUR,52.400001525878906,55.20000076293945,-5.072462315870889,2035740059.2803955,confirmed
2026-02-26T02:50:30Z,000725.SZ,SZSE,BOE Technology Group,BOE,China,direct,CNY,4.349999904632568,4.360000133514404,-0.22936304072484495,161142823545.57758,confirmed
2026-02-26T02:50:30Z,AVGO,NASDAQ,Broadcom,Broadcom,United States,direct,USD,332.30999755859375,325.4568,2.1057165063362517,1575572684570.3145,confirmed
2026-02-26T02:50:30Z,002594.SZ,SZSE,BYD,BYD,China,direct,CNY,89.83000183105469,91.47000122070312,-1.7929368839641424,836522477901.8711,strong_indication
2026-02-26T02:50:30Z,2474.TW,TWSE,Catcher Technology,Catcher,Taiwan,direct,TWD,193.5,193.0,0.2590673575129534,108624914658.0,confirmed
2026-02-26T02:50:30Z,CRUS,NASDAQ,Cirrus Logic,Cirrus Logic,United States,direct,USD,143.57000732421875,144.51,-0.6504689473263033,7326433322.487732,confirmed
2026-02-26T02:50:30Z,COHR,NYSE,Coherent Corp (formerly II-VI),Coherent,United States,direct,USD,267.8999938964844,258.46,3.652400331379864,50226387006.50159,confirmed
2026-02-26T02:50:30Z,1415.HK,HKEX,Cowell E Holdings,Cowell,Hong Kong,direct,HKD,28.399999618530273,28.860000610351562,-1.593904996856774,24653210388.85727,confirmed
2026-02-26T02:50:30Z,2317.TW,TWSE,Foxconn / Hon Hai Precision Industry,Foxconn,Taiwan,direct,TWD,244.5,246.0,-0.6097560975609756,3413889666429.0,confirmed
2026-02-26T02:50:30Z,6088.TW,TWSE,Foxconn Interconnect Technology (FIT),FIT,Taiwan,direct,,,,,,confirmed
2026-02-26T02:50:30Z,3406.TW,TWSE,Genius Electronic Optical,GSEO,Taiwan,direct,TWD,441.0,435.5,1.2629161882893225,49719663000.0,confirmed
2026-02-26T02:50:30Z,002241.SZ,SZSE,GoerTek,GoerTek,China,direct,CNY,27.170000076293945,26.68000030517578,1.8365808302599855,96335173072.95123,confirmed
2026-02-26T02:50:30Z,4062.T,TSE,Ibiden,Ibiden,Japan,direct,JPY,9171.0,9633.0,-4.796013702896294,2560963672008.0,confirmed
2026-02-26T02:50:30Z,6807.T,TSE,Japan Aviation Electronics Industry (JAE),JAE,Japan,direct,JPY,2674.0,2653.0,0.79155672823219,180257965944.0,strong_indication
2026-02-26T02:50:30Z,285A.T,TSE,Kioxia Holdings,Kioxia,Japan,direct,JPY,20965.0,21405.0,-2.0555944872693295,11414773926150.0,confirmed
2026-02-26T02:50:30Z,KN,NYSE,Knowles Corporation,Knowles,United States,direct,USD,28.479999542236328,28.07,1.4606324981700316,2425125617.340561,confirmed
2026-02-26T02:50:30Z,3008.TW,TWSE,Largan Precision,Largan,Taiwan,direct,TWD,2450.0,2415.0,1.4492753623188406,320455590000.0,confirmed
2026-02-26T02:50:30Z,LPL,NYSE,LG Display,LG Display,South Korea,direct,USD,5.349999904632568,5.1621,3.639989628882987,5349999904.632568,confirmed
2026-02-26T02:50:30Z,011070.KS,KRX,LG Innotek,LG Innotek,South Korea,direct,KRW,344500.0,287000.0,20.034843205574912,8152422661500.0,confirmed
2026-02-26T02:50:30Z,LITE,NASDAQ,Lumentum Holdings,Lumentum,United States,direct,USD,723.3900146484375,689.99,4.840651987483513,51650047045.89844,confirmed
2026-02-26T02:50:30Z,002475.SZ,SZSE,Luxshare Precision Industry,Luxshare,China,direct,CNY,51.349998474121094,51.58000183105469,-0.4459157595359293,374135296089.8198,confirmed
2026-02-26T02:50:30Z,MU,NASDAQ,Micron Technology,Micron,United States,direct,USD,429.0,421.46,1.7890191239975373,482843472969.0,confirmed
2026-02-26T02:50:30Z,6981.T,TSE,Murata Manufacturing,Murata,Japan,direct,JPY,4123.0,4210.0,-2.0665083135391926,7505081199616.0,strong_indication
2026-02-26T02:50:30Z,6594.T,TSE,Nidec Corporation,Nidec,Japan,direct,JPY,2385.0,2396.0,-0.4590984974958264,2733948956475.0,confirmed
2026-02-26T02:50:30Z,NXPI,NASDAQ,NXP Semiconductors,NXP,Netherlands,direct,USD,235.07000732421875,234.37,0.2986761634248178,59264579693.192444,confirmed
2026-02-26T02:50:30Z,4938.TW,TWSE,Pegatron,Pegatron,Taiwan,direct,TWD,73.5,73.19999694824219,0.4098402517283393,197142626394.0,confirmed
2026-02-26T02:50:30Z,QRVO,NASDAQ,Qorvo,Qorvo,United States,direct,USD,82.36000061035156,83.18,-0.9858131637995242,7635239779.023056,confirmed
2026-02-26T02:50:30Z,QCOM,NASDAQ,Qualcomm,Qualcomm,United States,direct,USD,145.82000732421875,144.78,0.7183363200847831,155742344596.23596,confirmed
2026-02-26T02:50:30Z,6723.T,TSE,Renesas Electronics,Renesas,Japan,direct,JPY,2895.0,2942.5,-1.6142735768903995,5237590236285.0,confirmed
2026-02-26T02:50:30Z,RBCN,NASDAQ,Rubicon Technology,Rubicon,United States,direct,USD,3.0999999046325684,2.83,9.540632672528915,7371229.373233795,strong_indication
2026-02-26T02:50:30Z,005930.KS,KRX,Samsung Electronics,Samsung,South Korea,direct,KRW,214500.0,203000.0,5.665024630541872,1434164830527000.0,confirmed
2026-02-26T02:50:30Z,000660.KS,KRX,SK Hynix,SK Hynix,South Korea,direct,KRW,1040000.0,1014000.0,2.564102564102564,718073478720000.0,confirmed
2026-02-26T02:50:30Z,SWKS,NASDAQ,Skyworks Solutions,Skyworks,United States,direct,USD,59.81999969482422,59.8697,-0.0830141209589875,8995349423.949615,confirmed
2026-02-26T02:50:30Z,STM,NYSE,STMicroelectronics,STMicro,Switzerland / Italy,direct,USD,34.560001373291016,34.03,1.5574533449633103,31210546886.275658,confirmed
2026-02-26T02:50:30Z,300207.SZ,SZSE,Sunwoda Electronic,Sunwoda,China,direct,CNY,25.459999084472656,26.09000015258789,-2.414722362708549,47036392183.757614,confirmed
2026-02-26T02:50:30Z,TSM,NYSE,Taiwan Semiconductor Manufacturing Company,TSMC,Taiwan,direct,USD,387.7300109863281,386.46,0.32862676249240425,2010963603408.5647,confirmed
2026-02-26T02:50:30Z,TXN,NASDAQ,Texas Instruments,TI,United States,direct,USD,213.89999389648438,213.4,0.23429892056437174,194354458646.1052,confirmed
2026-02-26T02:50:30Z,3037.TW,TWSE,Unimicron Technology,Unimicron,Taiwan,direct,TWD,456.0,455.5,0.10976948408342481,718012247472.0,confirmed
2026-02-26T02:50:30Z,4958.TW,TWSE,Zhen Ding Technology,Zhen Ding,Taiwan,direct,TWD,205.5,205.0,0.24390243902439024,213760894500.0,confirmed
2026-02-26T02:55:10Z,000660.KS,KRX,SK Hynix,SK Hynix,South Korea,direct,USD,729.7424288699403,712.1836601290852,2.465483234714004,503854504296.3656,confirmed
2026-02-26T02:55:10Z,LITE,NASDAQ,Lumentum Holdings,Lumentum,United States,direct,USD,723.3900146484375,689.99,4.840651987483513,51650047045.89844,confirmed
2026-02-26T02:55:10Z,MU,NASDAQ,Micron Technology,Micron,United States,direct,USD,429.0,421.46,1.7890191239975373,482843472969.0,confirmed
2026-02-26T02:55:10Z,TSM,NYSE,Taiwan Semiconductor Manufacturing Company,TSMC,Taiwan,direct,USD,387.7300109863281,386.46,0.32862676249240425,2010963603408.5647,confirmed
2026-02-26T02:55:10Z,AVGO,NASDAQ,Broadcom,Broadcom,United States,direct,USD,332.30999755859375,325.4568,2.1057165063362517,1575572684570.3145,confirmed
2026-02-26T02:55:10Z,COHR,NYSE,Coherent Corp (formerly II-VI),Coherent,United States,direct,USD,267.8999938964844,258.46,3.652400331379864,50226387006.50159,confirmed
2026-02-26T02:55:10Z,011070.KS,KRX,LG Innotek,LG Innotek,South Korea,direct,USD,241.95983324898407,201.5746651450172,20.034843205574912,5725860167.639417,confirmed
2026-02-26T02:55:10Z,NXPI,NASDAQ,NXP Semiconductors,NXP,Netherlands,direct,USD,235.07000732421875,234.37,0.2986761634248178,59264579693.192444,confirmed
2026-02-26T02:55:10Z,TXN,NASDAQ,Texas Instruments,TI,United States,direct,USD,213.89999389648438,213.4,0.23429892056437174,194354458646.1052,confirmed
2026-02-26T02:55:10Z,005930.KS,KRX,Samsung Electronics,Samsung,South Korea,direct,USD,150.30306042172015,142.57720217574388,5.41871921182266,1004938756071.8215,confirmed
2026-02-26T02:55:10Z,QCOM,NASDAQ,Qualcomm,Qualcomm,United States,direct,USD,145.82000732421875,144.78,0.7183363200847831,155742344596.23596,confirmed
2026-02-26T02:55:10Z,CRUS,NASDAQ,Cirrus Logic,Cirrus Logic,United States,direct,USD,143.57000732421875,144.51,-0.6504689473263033,7326433322.487732,confirmed
2026-02-26T02:55:10Z,285A.T,TSE,Kioxia Holdings,Kioxia,Japan,direct,USD,134.4272270728834,137.248499665875,-2.0555944872693295,73191338256.91365,confirmed
2026-02-26T02:55:10Z,QRVO,NASDAQ,Qorvo,Qorvo,United States,direct,USD,82.36000061035156,83.18,-0.9858131637995242,7635239779.023056,confirmed
2026-02-26T02:55:10Z,3008.TW,TWSE,Largan Precision,Largan,Taiwan,direct,USD,78.49041540175676,77.36912375316024,1.4492753623188406,10266405051.802061,confirmed
2026-02-26T02:55:10Z,ATS.VI,Vienna Stock Exchange,AT&S,AT&S,Austria,direct,USD,61.93853425145426,65.24822592318196,-5.072462315870889,2406312055.668998,confirmed
2026-02-26T02:55:10Z,SWKS,NASDAQ,Skyworks Solutions,Skyworks,United States,direct,USD,59.81999969482422,59.8697,-0.0830141209589875,8995349423.949615,confirmed
2026-02-26T02:55:10Z,4062.T,TSE,Ibiden,Ibiden,Japan,direct,USD,58.80429761437699,61.76663383701816,-4.796013702896294,16420855953.37108,confirmed
2026-02-26T02:55:10Z,STM,NYSE,STMicroelectronics,STMicro,Switzerland / Italy,direct,USD,34.560001373291016,34.03,1.5574533449633103,31210546886.275658,confirmed
2026-02-26T02:55:10Z,KN,NYSE,Knowles Corporation,Knowles,United States,direct,USD,28.479999542236328,28.07,1.4606324981700316,2425125617.340561,confirmed
2026-02-26T02:55:10Z,6981.T,TSE,Murata Manufacturing,Murata,Japan,direct,USD,26.43660659296438,26.99444912839681,-2.0665083135391926,48122454310.57516,strong_indication
2026-02-26T02:55:10Z,6723.T,TSE,Renesas Electronics,Renesas,Japan,direct,USD,18.562691265251487,18.86726046563126,-1.6142735768903995,33583340424.889133,confirmed
2026-02-26T02:55:10Z,6807.T,TSE,Japan Aviation Electronics Industry (JAE),JAE,Japan,direct,USD,17.145642985589802,17.010991339106113,0.79155672823219,1155811043.150497,strong_indication
2026-02-26T02:55:10Z,6594.T,TSE,Nidec Corporation,Nidec,Japan,direct,USD,15.292579850647599,15.363111665472388,-0.4590984974958264,17530034685.320175,confirmed
2026-02-26T02:55:10Z,3037.TW,TWSE,Unimicron Technology,Unimicron,Taiwan,direct,USD,14.640865240246058,14.592809883877635,0.3293084522502744,23053334552.81525,confirmed
2026-02-26T02:55:10Z,3406.TW,TWSE,Genius Electronic Optical,GSEO,Taiwan,direct,USD,14.11225632019341,13.952071798965335,1.1481056257175661,1591058114.3075657,confirmed
2026-02-26T02:55:10Z,002594.SZ,SZSE,BYD,BYD,China,direct,USD,13.136979393477532,13.363429110619563,-1.6945479731851016,122335281424.636,strong_indication
2026-02-26T02:55:10Z,AMS.SW,SIX Swiss Exchange,ams OSRAM,ams OSRAM,Austria,direct,USD,11.15256032699665,11.307996565823032,-1.3745692079193643,1110502655.3524544,confirmed
2026-02-26T02:55:10Z,2317.TW,TWSE,Foxconn / Hon Hai Precision Industry,Foxconn,Taiwan,direct,USD,7.817004635930061,7.881078444421291,-0.8130081300813009,109146794883.55511,confirmed
2026-02-26T02:55:10Z,002475.SZ,SZSE,Luxshare Precision Industry,Luxshare,China,direct,USD,7.5122716872049295,7.535647630875019,-0.3102048399173221,54734295531.012535,confirmed
2026-02-26T02:55:10Z,4958.TW,TWSE,Zhen Ding Technology,Zhen Ding,Taiwan,direct,USD,6.583583822473884,6.567565370351076,0.24390243902439024,6848237308.553512,confirmed
2026-02-26T02:55:10Z,2474.TW,TWSE,Catcher Technology,Catcher,Taiwan,direct,USD,6.199140971526504,6.183122519403696,0.2590673575129534,3480005989.5864477,confirmed
2026-02-26T02:55:10Z,LPL,NYSE,LG Display,LG Display,South Korea,direct,USD,5.349999904632568,5.1621,3.639989628882987,5349999904.632568,confirmed
2026-02-26T02:55:10Z,2018.HK,HKEX,AAC Technologies,AAC Technologies,China,direct,USD,4.890588679399343,4.934071964552459,-0.8812859939115141,5588832545.314977,confirmed
2026-02-26T02:55:10Z,002241.SZ,SZSE,GoerTek,GoerTek,China,direct,USD,3.9577488992516123,3.8978494368799375,1.5367310446865756,14032772326.760057,confirmed
2026-02-26T02:55:10Z,300207.SZ,SZSE,Sunwoda Electronic,Sunwoda,China,direct,USD,3.7269167499846105,3.8116525951925837,-2.223073669275253,6885338734.964938,confirmed
2026-02-26T02:55:10Z,1415.HK,HKEX,Cowell E Holdings,Cowell,Hong Kong,direct,USD,3.6065533064017927,3.6909619790085344,-2.2869017098197126,3130743613.9308496,confirmed
2026-02-26T02:55:10Z,RBCN,NASDAQ,Rubicon Technology,Rubicon,United States,direct,USD,3.0999999046325684,2.83,9.540632672528915,7371229.373233795,strong_indication
2026-02-26T02:55:10Z,4938.TW,TWSE,Pegatron,Pegatron,Taiwan,direct,USD,2.354712462052703,2.3451012930101456,0.4098402517283393,6315839444.513632,confirmed
2026-02-26T02:55:10Z,000725.SZ,SZSE,BOE Technology Group,BOE,China,direct,USD,0.6340579819087111,0.6369799052033258,-0.45871514481795594,23488251893.424072,confirmed
2026-02-26T02:55:10Z,6088.TW,TWSE,Foxconn Interconnect Technology (FIT),FIT,Taiwan,direct,USD,,,,,confirmed
2026-02-26T03:33:23Z,000660.KS,KRX,SK Hynix,SK Hynix,South Korea,direct,USD,731.7639184766449,712.7844508504495,2.6627218934911245,505250252444.52203,confirmed
2026-02-26T03:33:23Z,LITE,NASDAQ,Lumentum Holdings,Lumentum,United States,direct,USD,723.3900146484375,689.99,4.840651987483513,51650047045.89844,confirmed
2026-02-26T03:33:23Z,MU,NASDAQ,Micron Technology,Micron,United States,direct,USD,429.0,421.46,1.7890191239975373,482843472969.0,confirmed
2026-02-26T03:33:23Z,TSM,NYSE,Taiwan Semiconductor Manufacturing Company,TSMC,Taiwan,direct,USD,387.7300109863281,386.46,0.32862676249240425,2010963603408.5647,confirmed
2026-02-26T03:33:23Z,AVGO,NASDAQ,Broadcom,Broadcom,United States,direct,USD,332.30999755859375,325.4568,2.1057165063362517,1575572684570.3145,confirmed
2026-02-26T03:33:23Z,COHR,NYSE,Coherent Corp (formerly II-VI),Coherent,United States,direct,USD,267.8999938964844,258.46,3.652400331379864,50226387006.50159,confirmed
2026-02-26T03:33:23Z,011070.KS,KRX,LG Innotek,LG Innotek,South Korea,direct,USD,243.5698345361743,201.74471143400297,20.73170731707317,5763960054.370139,confirmed
2026-02-26T03:33:23Z,NXPI,NASDAQ,NXP Semiconductors,NXP,Netherlands,direct,USD,235.07000732421875,234.37,0.2986761634248178,59264579693.192444,confirmed
2026-02-26T03:33:23Z,TXN,NASDAQ,Texas Instruments,TI,United States,direct,USD,213.89999389648438,213.4,0.23429892056437174,194354458646.1052,confirmed
2026-02-26T03:33:23Z,005930.KS,KRX,Samsung Electronics,Samsung,South Korea,direct,USD,151.13279776414856,142.69747881917283,5.911330049261084,1010486448916.0442,confirmed
2026-02-26T03:33:23Z,QCOM,NASDAQ,Qualcomm,Qualcomm,United States,direct,USD,145.82000732421875,144.78,0.7183363200847831,155742344596.23596,confirmed
2026-02-26T03:33:23Z,CRUS,NASDAQ,Cirrus Logic,Cirrus Logic,United States,direct,USD,143.57000732421875,144.51,-0.6504689473263033,7326433322.487732,confirmed
2026-02-26T03:33:23Z,285A.T,TSE,Kioxia Holdings,Kioxia,Japan,direct,USD,134.5471311896108,137.3709202534519,-2.0555944872693295,73256622224.72945,confirmed
2026-02-26T03:33:23Z,QRVO,NASDAQ,Qorvo,Qorvo,United States,direct,USD,82.36000061035156,83.18,-0.9858131637995242,7635239779.023056,confirmed
2026-02-26T03:33:23Z,3008.TW,TWSE,Largan Precision,Largan,Taiwan,direct,USD,80.42551461607218,77.38152103498578,3.9337474120082816,10519512545.855932,confirmed
2026-02-26T03:33:23Z,ATS.VI,Vienna Stock Exchange,AT&S,AT&S,Austria,direct,USD,61.96050342743274,65.27136902424036,-5.072462315870889,2407165558.155762,confirmed
2026-02-26T03:33:23Z,SWKS,NASDAQ,Skyworks Solutions,Skyworks,United States,direct,USD,59.81999969482422,59.8697,-0.0830141209589875,8995349423.949615,confirmed
2026-02-26T03:33:23Z,4062.T,TSE,Ibiden,Ibiden,Japan,direct,USD,58.85674887383357,61.82172739086673,-4.796013702896294,16435502749.7967,confirmed
2026-02-26T03:33:23Z,STM,NYSE,STMicroelectronics,STMicro,Switzerland / Italy,direct,USD,34.560001373291016,34.03,1.5574533449633103,31210546886.275658,confirmed
2026-02-26T03:33:23Z,KN,NYSE,Knowles Corporation,Knowles,United States,direct,USD,28.479999542236328,28.07,1.4606324981700316,2425125617.340561,confirmed
2026-02-26T03:33:23Z,6981.T,TSE,Murata Manufacturing,Murata,Japan,direct,USD,26.460187068674713,27.018527179025114,-2.0665083135391926,48165377760.716225,strong_indication
2026-02-26T03:33:23Z,6723.T,TSE,Renesas Electronics,Renesas,Japan,direct,USD,18.579248499590904,18.884089364437386,-1.6142735768903995,33613295522.960293,confirmed
2026-02-26T03:33:23Z,6807.T,TSE,Japan Aviation Electronics Industry (JAE),JAE,Japan,direct,USD,17.16093626525253,17.026164514478296,0.79155672823219,1156841983.8702488,strong_indication
2026-02-26T03:33:23Z,6594.T,TSE,Nidec Corporation,Nidec,Japan,direct,USD,15.30622026650235,15.376814993098378,-0.4590984974958264,17545670828.167965,confirmed
2026-02-26T03:33:23Z,3037.TW,TWSE,Unimicron Technology,Unimicron,Taiwan,direct,USD,14.691274283453822,14.595148170366883,0.6586169045005488,23132708040.54885,confirmed
2026-02-26T03:33:23Z,3406.TW,TWSE,Genius Electronic Optical,GSEO,Taiwan,direct,USD,14.242685755714774,13.954307416453958,2.066590126291619,1605763120.156551,confirmed
2026-02-26T03:33:23Z,002594.SZ,SZSE,BYD,BYD,China,direct,USD,13.133233386206257,13.373002887469283,-1.7929368839641424,122300397541.5131,strong_indication
2026-02-26T03:33:23Z,AMS.SW,SIX Swiss Exchange,ams OSRAM,ams OSRAM,Austria,direct,USD,11.155450646705617,11.310927168696708,-1.3745692079193643,1110790455.4286268,confirmed
2026-02-26T03:33:23Z,2317.TW,TWSE,Foxconn / Hon Hai Precision Industry,Foxconn,Taiwan,direct,USD,7.818257197737694,7.882341273128986,-0.8130081300813009,109164284077.05875,confirmed
2026-02-26T03:33:23Z,002475.SZ,SZSE,Luxshare Precision Industry,Luxshare,China,direct,USD,7.500109639980053,7.541046290772783,-0.5428510741648712,54645683042.701935,confirmed
2026-02-26T03:33:23Z,4958.TW,TWSE,Zhen Ding Technology,Zhen Ding,Taiwan,direct,USD,6.680764859542251,6.568617727607489,1.707317073170732,6949324926.13099,confirmed
2026-02-26T03:33:23Z,2474.TW,TWSE,Catcher Technology,Catcher,Taiwan,direct,USD,6.200134294107556,6.184113275259733,0.2590673575129534,3480563610.1579967,confirmed
2026-02-26T03:33:23Z,LPL,NYSE,LG Display,LG Display,South Korea,direct,USD,5.349999904632568,5.1621,3.639989628882987,5349999904.632568,confirmed
2026-02-26T03:33:23Z,2018.HK,HKEX,AAC Technologies,AAC Technologies,China,direct,USD,4.899591534457045,4.932835382989424,-0.673929818274871,5599120764.718743,confirmed
2026-02-26T03:33:23Z,002241.SZ,SZSE,GoerTek,GoerTek,China,direct,USD,3.964970424086431,3.9006419192879775,1.6491773951451543,14058377289.691946,confirmed
2026-02-26T03:33:23Z,300207.SZ,SZSE,Sunwoda Electronic,Sunwoda,China,direct,USD,3.71789070701891,3.81438332478848,-2.5297042681183863,6868663459.549825,confirmed
2026-02-26T03:33:23Z,1415.HK,HKEX,Cowell E Holdings,Cowell,Hong Kong,direct,USD,3.6209924808357528,3.690036946790542,-1.8711050038358459,3143277839.6330767,confirmed
2026-02-26T03:33:23Z,RBCN,NASDAQ,Rubicon Technology,Rubicon,United States,direct,USD,3.0999999046325684,2.83,9.540632672528915,7371229.373233795,strong_indication
2026-02-26T03:33:23Z,4938.TW,TWSE,Pegatron,Pegatron,Taiwan,direct,USD,2.371110789477825,2.3454770615367693,1.0929003894951987,6359823245.017814,confirmed
2026-02-26T03:33:23Z,000725.SZ,SZSE,BOE Technology Group,BOE,China,direct,USD,0.6359742047535448,0.6374362479144438,-0.22936304072484495,23559237081.131824,confirmed
2026-02-26T03:33:23Z,6088.TW,TWSE,Foxconn Interconnect Technology (FIT),FIT,Taiwan,direct,USD,,,,,confirmed
2026-02-27T02:19:24Z,000660.KS,KRX,SK Hynix,SK Hynix,South Korea,direct,USD,732.8582147019915,752.3454226902686,-2.590194264569843,506005815038.0651,confirmed
2026-02-27T02:19:24Z,LITE,NASDAQ,Lumentum Holdings,Lumentum,United States,direct,USD,677.0,722.0,-6.232686980609419,48337800000.0,confirmed
2026-02-27T02:19:24Z,MU,NASDAQ,Micron Technology,Micron,United States,direct,USD,415.55999755859375,421.17,-1.3320042836399235,467716625753.33466,confirmed
2026-02-27T02:19:24Z,TSM,NYSE,Taiwan Semiconductor Manufacturing Company,TSMC,Taiwan,direct,USD,376.80999755859375,385.9,-2.3555331540311553,1954326900213.8745,confirmed
2026-02-27T02:19:24Z,AVGO,NASDAQ,Broadcom,Broadcom,United States,direct,USD,321.70001220703125,331.065,-2.8287459541083315,1525267839015.1775,confirmed
2026-02-27T02:19:24Z,COHR,NYSE,Coherent Corp (formerly II-VI),Coherent,United States,direct,USD,250.13999938964844,266.5836,-6.168271645499406,46896710344.85016,confirmed
2026-02-27T02:19:24Z,NXPI,NASDAQ,NXP Semiconductors,NXP,Netherlands,direct,USD,232.22999572753906,235.2174,-1.2700609191585892,58548571319.70024,confirmed
2026-02-27T02:19:24Z,011070.KS,KRX,LG Innotek,LG Innotek,South Korea,direct,USD,219.23108986811712,239.41426957026124,-8.430232558139535,5187995660.801686,confirmed
2026-02-27T02:19:24Z,TXN,NASDAQ,Texas Instruments,TI,United States,direct,USD,212.6300048828125,214.44,-0.8440566672204336,193200517391.86584,confirmed
2026-02-27T02:19:24Z,005930.KS,KRX,Samsung Electronics,Samsung,South Korea,direct,USD,148.06798212521244,150.3298901952803,-1.5046296296296295,989994836788.2526,confirmed
2026-02-27T02:19:24Z,QCOM,NASDAQ,Qualcomm,Qualcomm,United States,direct,USD,145.58999633789062,145.98,-0.2671623935534764,155496682488.88202,confirmed
2026-02-27T02:19:24Z,CRUS,NASDAQ,Cirrus Logic,Cirrus Logic,United States,direct,USD,145.02000427246094,144.0,0.7083363003200954,7400427230.805344,confirmed
2026-02-27T02:19:24Z,285A.T,TSE,Kioxia Holdings,Kioxia,Japan,direct,USD,133.5253501147963,135.8988490118645,-1.746518763275903,72700295014.09143,confirmed
2026-02-27T02:19:24Z,QRVO,NASDAQ,Qorvo,Qorvo,United States,direct,USD,82.45999908447266,82.36,0.12141705254086549,7644510205.465416,confirmed
2026-02-27T02:19:24Z,3008.TW,TWSE,Largan Precision,Largan,Taiwan,direct,USD,80.51375761628151,77.15901771560311,4.3478260869565215,10531054571.445911,confirmed
2026-02-27T02:19:24Z,ATS.VI,Vienna Stock Exchange,AT&S,AT&S,Austria,direct,USD,60.774129033088684,61.954209208488464,-1.9047619047619049,2361074912.9354954,confirmed
2026-02-27T02:19:24Z,4062.T,TSE,Ibiden,Ibiden,Japan,direct,USD,60.6781785604544,59.50425883568823,1.9728331177231564,16944129427.209507,confirmed
2026-02-27T02:19:24Z,SWKS,NASDAQ,Skyworks Solutions,Skyworks,United States,direct,USD,59.61000061035156,59.5838,0.04397270793666393,8963771103.100769,confirmed
2026-02-27T02:19:24Z,STM,NYSE,STMicroelectronics,STMicro,Switzerland / Italy,direct,USD,34.380001068115234,34.68,-0.8650488231971318,31047991685.436623,confirmed
2026-02-27T02:19:24Z,KN,NYSE,Knowles Corporation,Knowles,United States,direct,USD,27.920000076293945,28.9,-3.3910031962147174,2377440607.776573,confirmed
2026-02-27T02:19:24Z,6981.T,TSE,Murata Manufacturing,Murata,Japan,direct,USD,25.717181292828172,26.256029691081494,-2.052284387979477,46812887176.30876,strong_indication
2026-02-27T02:19:24Z,6723.T,TSE,Renesas Electronics,Renesas,Japan,direct,USD,18.500461673364043,18.654418358579278,-0.8253094910591471,33470755587.97111,confirmed
2026-02-27T02:19:24Z,6807.T,TSE,Japan Aviation Electronics Industry (JAE),JAE,Japan,direct,USD,17.25597846787423,17.166170401498675,0.523168908819133,1163248907.6262043,strong_indication
2026-02-27T02:19:24Z,6594.T,TSE,Nidec Corporation,Nidec,Japan,direct,USD,15.68433730630204,15.363594212103635,2.0876826722338206,17979110109.671436,confirmed
2026-02-27T02:19:24Z,3037.TW,TWSE,Unimicron Technology,Unimicron,Taiwan,direct,USD,15.383878687396646,14.553181188181043,5.708013172338091,24223274805.206726,confirmed
2026-02-27T02:19:24Z,3406.TW,TWSE,Genius Electronic Optical,GSEO,Taiwan,direct,USD,14.121857486665249,13.914183111861348,1.4925373134328357,1592140578.6191,confirmed
2026-02-27T02:19:24Z,002594.SZ,SZSE,BYD,BYD,China,direct,USD,13.055652702227576,13.112531571563977,-0.433774889509129,121577944188.77664,strong_indication
2026-02-27T02:19:24Z,AMS.SW,SIX Swiss Exchange,ams OSRAM,ams OSRAM,Austria,direct,USD,11.211921875823123,11.160224303780296,0.46323058242937676,1116413509.5119302,confirmed
2026-02-27T02:19:24Z,2317.TW,TWSE,Foxconn / Hon Hai Precision Industry,Foxconn,Taiwan,direct,USD,7.763826627284288,7.859676338732243,-1.2195121951219512,108404284232.44232,confirmed
2026-02-27T02:19:24Z,002475.SZ,SZSE,Luxshare Precision Industry,Luxshare,China,direct,USD,7.210360543717854,7.461206605234622,-3.3620039597989364,52534575600.77185,confirmed
2026-02-27T02:19:24Z,4958.TW,TWSE,Zhen Ding Technology,Zhen Ding,Taiwan,direct,USD,6.677529897540808,6.549730282276869,1.951219512195122,6945959921.892051,confirmed
2026-02-27T02:19:24Z,2474.TW,TWSE,Catcher Technology,Catcher,Taiwan,direct,USD,6.118406580761075,6.166331436485052,-0.7772020725388601,3434684199.8869114,confirmed
2026-02-27T02:19:24Z,LPL,NYSE,LG Display,LG Display,South Korea,direct,USD,5.579999923706055,5.3468,4.3614858177985845,5579999923.706055,confirmed
2026-02-27T02:19:24Z,2018.HK,HKEX,AAC Technologies,AAC Technologies,China,direct,USD,4.778547838678321,4.8578066527843475,-1.6315761365388568,5460795301.114959,confirmed
2026-02-27T02:19:24Z,002241.SZ,SZSE,GoerTek,GoerTek,China,direct,USD,3.905612169807199,3.949364247520208,-1.107825841601739,13847913996.234417,confirmed
2026-02-27T02:19:24Z,300207.SZ,SZSE,Sunwoda Electronic,Sunwoda,China,direct,USD,3.7087272637608066,3.7087272637608066,0.0,6851734342.254427,confirmed
